skillcorner_match_id,corner_index,corner_time_sec,frame_index,timestamp,time_sec,t_rel,entity_type,entity_id,entity_name,team,x,y,ball_tracked,touched_ball
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,153788,Larsson,Opponent,115.017,45.976,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,6890,Götze,Opponent,109.44,38.388,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,14258,Doan,Opponent,109.28,53.941,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,130425,Chaïbi,Opponent,110.069,40.106,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,31250,Knauff,Opponent,114.503,34.682,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,ball,,Ball,Ball,119.006,78.776,True,
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,32441,García Pons (GK),Barcelona,37.851,40.282,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,673618,Cubarsí Paredes,Barcelona,111.509,31.788,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,68071,Martín Langreo,Barcelona,116.469,41.447,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,11630,Koundé,Barcelona,110.971,29.894,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,53347,Balde Martínez,Barcelona,74.423,43.988,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,25738,González López,Barcelona,95.429,53.988,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,23104,García Martret,Barcelona,111.554,31.353,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,154096,López Marín,Barcelona,119.657,79.082,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,639784,Nasroui Ebana,Barcelona,97.074,54.976,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,16062,Dias Belloli,Barcelona,97.646,37.435,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,9106,Lewandowski,Barcelona,102.549,32.529,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,19073,Zetterer (GK),Opponent,118.823,40.353,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,19053,Koch,Opponent,113.131,41.294,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,32269,Theate,Opponent,113.303,37.294,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,12376,Nissen Kristensen,Opponent,114.023,41.8,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,105881,Brown,Opponent,103.463,38.753,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,3015,Skhiri,Opponent,117.691,44.471,,False
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,153788,Larsson,Opponent,115.086,46.0,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,6890,Götze,Opponent,109.554,38.176,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,14258,Doan,Opponent,109.269,54.235,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,130425,Chaïbi,Opponent,110.137,40.129,,True
2047362,1,817.0,50,00:13:40.00,820.0,3.0,player,31250,Knauff,Opponent,114.56,34.8,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,ball,,Ball,Ball,119.04,78.8,True,
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,32441,García Pons (GK),Barcelona,37.84,40.247,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,673618,Cubarsí Paredes,Barcelona,111.589,31.871,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,68071,Martín Langreo,Barcelona,116.56,41.459,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,11630,Koundé,Barcelona,111.097,29.988,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,53347,Balde Martínez,Barcelona,74.389,43.953,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,25738,González López,Barcelona,95.383,54.082,,True
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,23104,García Martret,Barcelona,111.611,31.412,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,154096,López Marín,Barcelona,119.646,79.094,,True
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,639784,Nasroui Ebana,Barcelona,97.349,55.306,,True
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,16062,Dias Belloli,Barcelona,97.68,37.412,,True
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,9106,Lewandowski,Barcelona,102.663,32.612,,False
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,19073,Zetterer (GK),Opponent,118.857,40.376,,True
2047362,1,817.0,51,00:13:40.10,820.1,3.1,player,19053,Koch,Opponent,113.12,41.294,,False
